id,mgmtIP,name,subTypeName,fDiscoveryTime,lDiscoveryTime,DeviceID,ManagementIP,DeviceName,DisplayName,DeviceType,DeviceCategory,ClassificationStatus,LikelyNetworkDevice,NameType,IPVersion,IPScope,IPValidation,FirstDiscoveryUTC,LastDiscoveryUTC,DiscoveryRecency,LastDiscoveryAgeHours,DiscoverySpanDays,RawOccurrenceCount,UniquePageCount,FirstPageSeen,LastPageSeen,RepeatedAcrossPages,RequestedSite,SiteFieldPresent,SiteValues,SiteMatchStatus,DataQualityStatus,DataQualityIssues,_identity,_raw_occurrence_count,_unique_page_count,_first_page_seen,_last_page_seen,_repeated_across_pages,_display_name,_device_category,_classification_status,_likely_network_device,_first_last_discovery_span_days,_requested_site,_site_values,_site_match_status
74f3f670-579a-4009-af73-a0c8f948b386,10.35.182.65,ASB2-MDFA1-MRT1,Cisco Meraki Firewall,2026-06-23T17:57:45Z,2026-09-09T03:05:28Z,74f3f670-579a-4009-af73-a0c8f948b386,10.35.182.65,ASB2-MDFA1-MRT1,ASB2-MDFA1-MRT1,Cisco Meraki Firewall,Firewall,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-06-23T17:57:45Z,2026-09-09T03:05:28Z,WITHIN_24_HOURS,15.4,77.38,50,50,308,357,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:74f3f670-579a-4009-af73-a0c8f948b386,50,50,308,357,YES,ASB2-MDFA1-MRT1,Firewall,CLASSIFIED,YES,77.38,DDC1,,UNKNOWN_NO_SITE_FIELD
7501a9fd-7d2b-47b8-a967-2ad50b83ea77,10.87.12.254,AUS2-MDFA1-DSW1,Cisco IOS Switch,2026-03-26T21:48:45Z,2026-09-09T05:31:17Z,7501a9fd-7d2b-47b8-a967-2ad50b83ea77,10.87.12.254,AUS2-MDFA1-DSW1,AUS2-MDFA1-DSW1,Cisco IOS Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-26T21:48:45Z,2026-09-09T05:31:17Z,WITHIN_24_HOURS,13.0,166.32,50,50,411,460,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:7501a9fd-7d2b-47b8-a967-2ad50b83ea77,50,50,411,460,YES,AUS2-MDFA1-DSW1,Switch,CLASSIFIED,YES,166.32,DDC1,,UNKNOWN_NO_SITE_FIELD
76b94f9e-1627-47bb-a471-ce03700119bf,10.12.1.217,ADC21-R209-MSW1,Cisco IOS Switch,2026-05-05T21:51:48Z,2026-09-09T04:09:53Z,76b94f9e-1627-47bb-a471-ce03700119bf,10.12.1.217,ADC21-R209-MSW1,ADC21-R209-MSW1,Cisco IOS Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-05-05T21:51:48Z,2026-09-09T04:09:53Z,WITHIN_24_HOURS,14.3,126.26,50,50,194,243,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:76b94f9e-1627-47bb-a471-ce03700119bf,50,50,194,243,YES,ADC21-R209-MSW1,Switch,CLASSIFIED,YES,126.26,DDC1,,UNKNOWN_NO_SITE_FIELD
7703c883-15d6-434a-80cf-c00be862dfc3,10.184.1.232,AUS6-MDFA1-ART1,Cisco Router,2026-03-11T17:42:29Z,2026-09-09T03:46:04Z,7703c883-15d6-434a-80cf-c00be862dfc3,10.184.1.232,AUS6-MDFA1-ART1,AUS6-MDFA1-ART1,Cisco Router,Router,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-11T17:42:29Z,2026-09-09T03:46:04Z,WITHIN_24_HOURS,14.7,181.42,50,50,443,492,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:7703c883-15d6-434a-80cf-c00be862dfc3,50,50,443,492,YES,AUS6-MDFA1-ART1,Router,CLASSIFIED,YES,181.42,DDC1,,UNKNOWN_NO_SITE_FIELD
7782032f-2e90-93cb-94b6-02b535fdab6b,10.15.4.80,2920f50f-fba2-4898-b7f8-934ebe7942b6(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,2026-07-22T16:49:36Z,2026-09-09T06:31:14Z,7782032f-2e90-93cb-94b6-02b535fdab6b,10.15.4.80,2920f50f-fba2-4898-b7f8-934ebe7942b6(rg-bosh-uw)(0434640a)(VirtualMachine),2920f50f-fba2-4898-b7f8-934ebe7942b6(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,CLASSIFIED,NO,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-07-22T16:49:36Z,2026-09-09T06:31:14Z,WITHIN_24_HOURS,12.0,48.57,50,50,115,164,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:7782032f-2e90-93cb-94b6-02b535fdab6b,50,50,115,164,YES,2920f50f-fba2-4898-b7f8-934ebe7942b6(rg-bosh-uw)(0434640a)(VirtualMachine),Virtual Machine,CLASSIFIED,NO,48.57,DDC1,,UNKNOWN_NO_SITE_FIELD
789ee95d-728a-4481-bbb2-0ce323c498c2,10.12.1.223,ADC21-R211-MSW1,Cisco IOS Switch,2026-05-05T21:51:47Z,2026-09-09T02:55:19Z,789ee95d-728a-4481-bbb2-0ce323c498c2,10.12.1.223,ADC21-R211-MSW1,ADC21-R211-MSW1,Cisco IOS Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-05-05T21:51:47Z,2026-09-09T02:55:19Z,WITHIN_24_HOURS,15.6,126.21,50,50,202,251,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:789ee95d-728a-4481-bbb2-0ce323c498c2,50,50,202,251,YES,ADC21-R211-MSW1,Switch,CLASSIFIED,YES,126.21,DDC1,,UNKNOWN_NO_SITE_FIELD
7a270c33-ee82-4410-8a17-a71d9336207c,10.46.15.20,10.46.15.20,Unclassified Device,2026-03-26T17:51:01Z,2026-09-09T02:07:30Z,7a270c33-ee82-4410-8a17-a71d9336207c,10.46.15.20,10.46.15.20,10.46.15.20,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:51:01Z,2026-09-09T02:07:30Z,WITHIN_24_HOURS,16.4,166.34,50,50,35,84,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:7a270c33-ee82-4410-8a17-a71d9336207c,50,50,35,84,YES,10.46.15.20,Unclassified,UNCLASSIFIED,NO,166.34,DDC1,,UNKNOWN_NO_SITE_FIELD
7a371c8f-13b4-4137-809e-3116c5600eed,10.86.203.4,AMR4-IDFA1-ASW3,Cisco IOS Switch,2026-03-26T21:48:36Z,2026-09-09T04:09:07Z,7a371c8f-13b4-4137-809e-3116c5600eed,10.86.203.4,AMR4-IDFA1-ASW3,AMR4-IDFA1-ASW3,Cisco IOS Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-26T21:48:36Z,2026-09-09T04:09:07Z,WITHIN_24_HOURS,14.3,166.26,50,50,228,277,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:7a371c8f-13b4-4137-809e-3116c5600eed,50,50,228,277,YES,AMR4-IDFA1-ASW3,Switch,CLASSIFIED,YES,166.26,DDC1,,UNKNOWN_NO_SITE_FIELD
7a5af1fd-3566-4cdb-9428-05ef45307790,10.254.20.242,ATL1-IDFG1-ASW1,Aruba Switch,2026-03-21T00:17:49Z,2026-09-09T05:35:47Z,7a5af1fd-3566-4cdb-9428-05ef45307790,10.254.20.242,ATL1-IDFG1-ASW1,ATL1-IDFG1-ASW1,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-21T00:17:49Z,2026-09-09T05:35:47Z,WITHIN_24_HOURS,12.9,172.22,50,50,326,375,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:7a5af1fd-3566-4cdb-9428-05ef45307790,50,50,326,375,YES,ATL1-IDFG1-ASW1,Switch,CLASSIFIED,YES,172.22,DDC1,,UNKNOWN_NO_SITE_FIELD
7a996625-8491-3c4d-e577-429401811fdf,10.15.4.97,4eb9b481-4c34-47b5-beed-4912164f7651(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,2026-07-22T16:49:36Z,2026-09-09T06:31:14Z,7a996625-8491-3c4d-e577-429401811fdf,10.15.4.97,4eb9b481-4c34-47b5-beed-4912164f7651(rg-bosh-uw)(0434640a)(VirtualMachine),4eb9b481-4c34-47b5-beed-4912164f7651(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,CLASSIFIED,NO,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-07-22T16:49:36Z,2026-09-09T06:31:14Z,WITHIN_24_HOURS,12.0,48.57,50,50,120,169,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:7a996625-8491-3c4d-e577-429401811fdf,50,50,120,169,YES,4eb9b481-4c34-47b5-beed-4912164f7651(rg-bosh-uw)(0434640a)(VirtualMachine),Virtual Machine,CLASSIFIED,NO,48.57,DDC1,,UNKNOWN_NO_SITE_FIELD
7b77ef04-5ba0-48f3-adc3-17ff0a6fc3a0,10.184.6.102,ATH1-MDFA1-ART2,Cisco Router,2026-03-11T17:38:37Z,2026-09-09T01:01:19Z,7b77ef04-5ba0-48f3-adc3-17ff0a6fc3a0,10.184.6.102,ATH1-MDFA1-ART2,ATH1-MDFA1-ART2,Cisco Router,Router,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-11T17:38:37Z,2026-09-09T01:01:19Z,WITHIN_24_HOURS,17.5,181.31,50,50,322,371,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:7b77ef04-5ba0-48f3-adc3-17ff0a6fc3a0,50,50,322,371,YES,ATH1-MDFA1-ART2,Router,CLASSIFIED,YES,181.31,DDC1,,UNKNOWN_NO_SITE_FIELD
7d5726a2-2cc2-4f66-9cf5-d9447050e93e,10.184.0.97,AUS3-MDFA2-ART2,Cisco Router,2026-03-26T21:45:15Z,2026-09-09T04:14:37Z,7d5726a2-2cc2-4f66-9cf5-d9447050e93e,10.184.0.97,AUS3-MDFA2-ART2,AUS3-MDFA2-ART2,Cisco Router,Router,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-26T21:45:15Z,2026-09-09T04:14:37Z,WITHIN_24_HOURS,14.3,166.27,50,50,421,470,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:7d5726a2-2cc2-4f66-9cf5-d9447050e93e,50,50,421,470,YES,AUS3-MDFA2-ART2,Router,CLASSIFIED,YES,166.27,DDC1,,UNKNOWN_NO_SITE_FIELD
7e02f43e-23de-4b10-b876-6e5bbaab9d81,10.92.9.179,10.92.9.179,Unclassified Device,2026-03-26T17:33:24Z,2026-09-09T02:16:13Z,7e02f43e-23de-4b10-b876-6e5bbaab9d81,10.92.9.179,10.92.9.179,10.92.9.179,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:33:24Z,2026-09-09T02:16:13Z,WITHIN_24_HOURS,16.2,166.36,50,50,107,156,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:7e02f43e-23de-4b10-b876-6e5bbaab9d81,50,50,107,156,YES,10.92.9.179,Unclassified,UNCLASSIFIED,NO,166.36,DDC1,,UNKNOWN_NO_SITE_FIELD
7eb395ec-70f5-42f6-83ad-62accb531882,10.12.1.235,ADC21-MDFA1-SSW1,Cisco Nexus Switch,2026-05-05T21:51:45Z,2026-09-09T05:57:35Z,7eb395ec-70f5-42f6-83ad-62accb531882,10.12.1.235,ADC21-MDFA1-SSW1,ADC21-MDFA1-SSW1,Cisco Nexus Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-05-05T21:51:45Z,2026-09-09T05:57:35Z,WITHIN_24_HOURS,12.5,126.34,50,50,164,213,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:7eb395ec-70f5-42f6-83ad-62accb531882,50,50,164,213,YES,ADC21-MDFA1-SSW1,Switch,CLASSIFIED,YES,126.34,DDC1,,UNKNOWN_NO_SITE_FIELD
7eb6d8fe-bb59-462c-96ed-802bb7c44a8c,10.128.129.49,10.128.129.49,Unclassified Device,2026-03-26T23:20:46Z,2026-09-09T05:48:53Z,7eb6d8fe-bb59-462c-96ed-802bb7c44a8c,10.128.129.49,10.128.129.49,10.128.129.49,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T23:20:46Z,2026-09-09T05:48:53Z,WITHIN_24_HOURS,12.7,166.27,7,7,1,7,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:7eb6d8fe-bb59-462c-96ed-802bb7c44a8c,7,7,1,7,YES,10.128.129.49,Unclassified,UNCLASSIFIED,NO,166.27,DDC1,,UNKNOWN_NO_SITE_FIELD
7f0f836d-b233-4b4d-9a1b-d95dad833ace,10.50.64.134,APH5-MDFA1-ERT2,SilverPeak WAN Optimizer,2026-04-27T23:26:54Z,2026-09-09T03:02:55Z,7f0f836d-b233-4b4d-9a1b-d95dad833ace,10.50.64.134,APH5-MDFA1-ERT2,APH5-MDFA1-ERT2,SilverPeak WAN Optimizer,Other,CLASSIFIED,NO,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-04-27T23:26:54Z,2026-09-09T03:02:55Z,WITHIN_24_HOURS,15.4,134.15,50,50,265,314,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:7f0f836d-b233-4b4d-9a1b-d95dad833ace,50,50,265,314,YES,APH5-MDFA1-ERT2,Other,CLASSIFIED,NO,134.15,DDC1,,UNKNOWN_NO_SITE_FIELD
7f2d12ea-6e35-4768-97f1-992ebb709101,10.254.198.88,ATL5-RDFR1-RSW1,Aruba Switch,2026-03-20T22:02:43Z,2026-09-09T05:41:44Z,7f2d12ea-6e35-4768-97f1-992ebb709101,10.254.198.88,ATL5-RDFR1-RSW1,ATL5-RDFR1-RSW1,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-20T22:02:43Z,2026-09-09T05:41:44Z,WITHIN_24_HOURS,12.8,172.32,50,50,385,434,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:7f2d12ea-6e35-4768-97f1-992ebb709101,50,50,385,434,YES,ATL5-RDFR1-RSW1,Switch,CLASSIFIED,YES,172.32,DDC1,,UNKNOWN_NO_SITE_FIELD
7f3fa6d4-402e-4c81-8f10-d1396ea1bec5,10.92.9.14,10.92.9.14,Unclassified Device,2026-03-26T17:39:22Z,2026-09-09T05:32:25Z,7f3fa6d4-402e-4c81-8f10-d1396ea1bec5,10.92.9.14,10.92.9.14,10.92.9.14,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:39:22Z,2026-09-09T05:32:25Z,WITHIN_24_HOURS,13.0,166.5,50,50,104,153,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:7f3fa6d4-402e-4c81-8f10-d1396ea1bec5,50,50,104,153,YES,10.92.9.14,Unclassified,UNCLASSIFIED,NO,166.5,DDC1,,UNKNOWN_NO_SITE_FIELD
803df121-a0eb-42d6-9dc2-1060ce005bc5,10.128.81.44,10.128.81.44,Unclassified Device,2026-03-27T00:06:32Z,2026-09-09T01:38:30Z,803df121-a0eb-42d6-9dc2-1060ce005bc5,10.128.81.44,10.128.81.44,10.128.81.44,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-27T00:06:32Z,2026-09-09T01:38:30Z,WITHIN_24_HOURS,16.9,166.06,7,7,1,7,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:803df121-a0eb-42d6-9dc2-1060ce005bc5,7,7,1,7,YES,10.128.81.44,Unclassified,UNCLASSIFIED,NO,166.06,DDC1,,UNKNOWN_NO_SITE_FIELD
80822e78-a4cf-4a8b-81c6-f03ded93b18a,10.254.198.105,ATL5-RDFA1-RSW1,Aruba Switch,2026-03-20T22:02:40Z,2026-09-09T03:38:43Z,80822e78-a4cf-4a8b-81c6-f03ded93b18a,10.254.198.105,ATL5-RDFA1-RSW1,ATL5-RDFA1-RSW1,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-20T22:02:40Z,2026-09-09T03:38:43Z,WITHIN_24_HOURS,14.9,172.23,50,50,368,417,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:80822e78-a4cf-4a8b-81c6-f03ded93b18a,50,50,368,417,YES,ATL5-RDFA1-RSW1,Switch,CLASSIFIED,YES,172.23,DDC1,,UNKNOWN_NO_SITE_FIELD
8090cd81-3d0b-40ff-8e85-741f039b806f,10.101.37.130,ATL1-MDFA1-WLC2,Aruba WLC,2026-07-21T19:21:52Z,2026-09-09T03:35:13Z,8090cd81-3d0b-40ff-8e85-741f039b806f,10.101.37.130,ATL1-MDFA1-WLC2,ATL1-MDFA1-WLC2,Aruba WLC,Other,CLASSIFIED,NO,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-07-21T19:21:52Z,2026-09-09T03:35:13Z,WITHIN_24_HOURS,14.9,49.34,50,50,340,389,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:8090cd81-3d0b-40ff-8e85-741f039b806f,50,50,340,389,YES,ATL1-MDFA1-WLC2,Other,CLASSIFIED,NO,49.34,DDC1,,UNKNOWN_NO_SITE_FIELD
80cdd92e-d4cc-7e43-b15d-321cd4e8362b,10.168.240.5,AZE1-DMZ-FW2,Palo Alto Firewall,2026-01-20T14:52:49Z,2026-09-09T06:31:12Z,80cdd92e-d4cc-7e43-b15d-321cd4e8362b,10.168.240.5,AZE1-DMZ-FW2,AZE1-DMZ-FW2,Palo Alto Firewall,Firewall,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-01-20T14:52:49Z,2026-09-09T06:31:12Z,WITHIN_24_HOURS,12.0,231.65,33,33,475,507,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:80cdd92e-d4cc-7e43-b15d-321cd4e8362b,33,33,475,507,YES,AZE1-DMZ-FW2,Firewall,CLASSIFIED,YES,231.65,DDC1,,UNKNOWN_NO_SITE_FIELD
812681c2-b711-4985-a09b-3525de8edaf8,10.184.9.202,AMR4-MDFA1-DSW1,Cisco IOS Switch,2026-03-11T17:35:42Z,2026-09-09T04:49:53Z,812681c2-b711-4985-a09b-3525de8edaf8,10.184.9.202,AMR4-MDFA1-DSW1,AMR4-MDFA1-DSW1,Cisco IOS Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-11T17:35:42Z,2026-09-09T04:49:53Z,WITHIN_24_HOURS,13.7,181.47,50,50,235,284,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:812681c2-b711-4985-a09b-3525de8edaf8,50,50,235,284,YES,AMR4-MDFA1-DSW1,Switch,CLASSIFIED,YES,181.47,DDC1,,UNKNOWN_NO_SITE_FIELD
8129d2e9-a30a-4cf9-8241-25876113c540,10.12.1.238,ADC21-R209-RBK-LSW2,Cisco Nexus Switch,2026-05-05T21:52:53Z,2026-09-09T05:26:01Z,8129d2e9-a30a-4cf9-8241-25876113c540,10.12.1.238,ADC21-R209-RBK-LSW2,ADC21-R209-RBK-LSW2,Cisco Nexus Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-05-05T21:52:53Z,2026-09-09T05:26:01Z,WITHIN_24_HOURS,13.1,126.31,50,50,197,246,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:8129d2e9-a30a-4cf9-8241-25876113c540,50,50,197,246,YES,ADC21-R209-RBK-LSW2,Switch,CLASSIFIED,YES,126.31,DDC1,,UNKNOWN_NO_SITE_FIELD
813ac999-ddc1-477a-adba-49f2087eaac9,10.12.1.233,ADC21-MDFA1-SSW3,Cisco Nexus Switch,2026-05-05T21:51:46Z,2026-09-09T04:14:39Z,813ac999-ddc1-477a-adba-49f2087eaac9,10.12.1.233,ADC21-MDFA1-SSW3,ADC21-MDFA1-SSW3,Cisco Nexus Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-05-05T21:51:46Z,2026-09-09T04:14:39Z,WITHIN_24_HOURS,14.3,126.27,50,50,166,215,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:813ac999-ddc1-477a-adba-49f2087eaac9,50,50,166,215,YES,ADC21-MDFA1-SSW3,Switch,CLASSIFIED,YES,126.27,DDC1,,UNKNOWN_NO_SITE_FIELD
827158f6-1eff-42df-8578-ea868a909544,10.92.1.10,10.92.1.10,Unclassified Device,2026-03-26T17:55:51Z,2026-09-09T05:28:56Z,827158f6-1eff-42df-8578-ea868a909544,10.92.1.10,10.92.1.10,10.92.1.10,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:55:51Z,2026-09-09T05:28:56Z,WITHIN_24_HOURS,13.0,166.48,50,50,70,119,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:827158f6-1eff-42df-8578-ea868a909544,50,50,70,119,YES,10.92.1.10,Unclassified,UNCLASSIFIED,NO,166.48,DDC1,,UNKNOWN_NO_SITE_FIELD
8278c635-1265-46b8-a37c-d3fad05f3b01,10.254.59.249,ATL3-MDFA1-ASW2,Aruba Switch,2026-03-20T23:45:57Z,2026-06-12T01:27:59Z,8278c635-1265-46b8-a37c-d3fad05f3b01,10.254.59.249,ATL3-MDFA1-ASW2,ATL3-MDFA1-ASW2,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-20T23:45:57Z,2026-06-12T01:27:59Z,OLDER_THAN_7_DAYS,2153.0,83.07,50,50,350,399,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:8278c635-1265-46b8-a37c-d3fad05f3b01,50,50,350,399,YES,ATL3-MDFA1-ASW2,Switch,CLASSIFIED,YES,83.07,DDC1,,UNKNOWN_NO_SITE_FIELD
8361e606-cd56-44bf-8bd7-82b5b3143eaf,10.160.19.2,BAY1-MDFA1-ASW1,Cisco IOS Switch,2026-03-26T20:06:29Z,2026-09-09T01:07:18Z,8361e606-cd56-44bf-8bd7-82b5b3143eaf,10.160.19.2,BAY1-MDFA1-ASW1,BAY1-MDFA1-ASW1,Cisco IOS Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-26T20:06:29Z,2026-09-09T01:07:18Z,WITHIN_24_HOURS,17.4,166.21,7,7,501,507,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:8361e606-cd56-44bf-8bd7-82b5b3143eaf,7,7,501,507,YES,BAY1-MDFA1-ASW1,Switch,CLASSIFIED,YES,166.21,DDC1,,UNKNOWN_NO_SITE_FIELD
8415872a-4b41-4fdd-8598-1c96abedc8a4,10.92.6.122,10.92.6.122,Unclassified Device,2026-03-26T20:35:08Z,2026-09-09T01:50:47Z,8415872a-4b41-4fdd-8598-1c96abedc8a4,10.92.6.122,10.92.6.122,10.92.6.122,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T20:35:08Z,2026-09-09T01:50:47Z,WITHIN_24_HOURS,16.7,166.22,50,50,92,141,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:8415872a-4b41-4fdd-8598-1c96abedc8a4,50,50,92,141,YES,10.92.6.122,Unclassified,UNCLASSIFIED,NO,166.22,DDC1,,UNKNOWN_NO_SITE_FIELD
8461a9f8-2cf8-1b26-c20a-e5582954342a,10.12.1.227,ADC21-OOB-FW02,Palo Alto Firewall,2026-01-20T14:53:14Z,2026-02-26T02:52:25Z,8461a9f8-2cf8-1b26-c20a-e5582954342a,10.12.1.227,ADC21-OOB-FW02,ADC21-OOB-FW02,Palo Alto Firewall,Firewall,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-01-20T14:53:14Z,2026-02-26T02:52:25Z,OLDER_THAN_7_DAYS,4695.6,36.5,50,50,168,217,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:8461a9f8-2cf8-1b26-c20a-e5582954342a,50,50,168,217,YES,ADC21-OOB-FW02,Firewall,CLASSIFIED,YES,36.5,DDC1,,UNKNOWN_NO_SITE_FIELD
